Transaction_ID,Customer_ID,Product_ID,Store_ID,Quantity,Price_per_unit,Discount,Transaction_Date,Payment_Method,Customer_Age,Customer_Gender,State,ZIP_Code,Product_Category,Loyalty_Card_Status,Review_Rating
TID020385,CUST2914,PROD339,STORE63,5.0,461.25,0.0,2023-08-24,Debit Card,69.0,,New York,10001,Furniture,,1.0
TID020386,CUST6301,PROD245,STORE44,4.0,334.69,10.0,2023-03-18,Gift Card,,,New York,10001,Furniture,,3.0
TID020387,CUST6639,PROD822,STORE66,1.0,496.4,,2022-11-18,Debit Card,,Male,California,73301,Furniture,,4.0
TID020388,CUST8146,PROD412,STORE42,4.0,478.19,5.0,2022-03-16,Gift Card,,Female,,10001,Groceries,Active,3.0
TID020389,CUST8826,PROD285,STORE18,1.0,344.34,,2023-12-14,Cash,,Male,Texas,73301,Groceries,Inactive,
TID020390,CUST3243,PROD448,STORE34,4.0,306.73,15.0,2023-05-08,,,Female,Florida,90210,Clothing,Inactive,1.0
TID020391,CUST6167,PROD894,STORE40,5.0,163.96,5.0,2022-05-14,Gift Card,,Male,New York,33101,Electronics,Inactive,3.0
TID020392,CUST7970,PROD497,STORE18,1.0,433.65,10.0,2022-11-30,Gift Card,67.0,,California,10001,Furniture,Active,3.0
TID020393,CUST3920,PROD489,STORE22,2.0,133.16,15.0,2023-11-28,Credit Card,,Male,New York,33101,Groceries,,5.0
TID020394,CUST4018,PROD120,STORE55,5.0,97.12,20.0,2023-04-10,Cash,,Male,California,10001,Furniture,Expired,
TID020395,CUST3962,PROD107,STORE21,2.0,455.68,0.0,2022-05-25,Gift Card,42.0,,New York,10001,,Inactive,4.0
TID020396,CUST3046,PROD694,STORE86,3.0,275.3,20.0,2023-07-24,Debit Card,,,California,33101,Clothing,Active,3.0
TID020397,CUST1129,PROD652,STORE63,5.0,145.44,20.0,2022-08-07,Debit Card,63.0,Female,,73301,Electronics,Inactive,3.0
TID020398,CUST6435,PROD903,STORE74,1.0,250.2,0.0,2023-12-30,Debit Card,34.0,Male,New York,73301,,Inactive,
TID020399,CUST4865,PROD841,STORE39,4.0,68.1,5.0,2023-03-12,Cash,,Female,California,90210,Furniture,Active,4.0
TID020400,CUST4530,PROD974,STORE88,5.0,312.37,5.0,2023-12-04,Gift Card,61.0,Female,California,,Groceries,,3.0
TID020401,CUST5831,PROD100,STORE47,1.0,382.41,10.0,2023-08-19,Cash,,Female,Florida,33101,,Inactive,4.0
TID020402,CUST8202,PROD996,STORE79,1.0,88.5,,2022-10-03,Credit Card,,Female,Florida,,Clothing,,2.0
TID020403,CUST1481,PROD993,STORE98,3.0,384.54,20.0,2023-08-31,,52.0,Female,California,,,Expired,4.0
TID020404,CUST5237,PROD441,STORE48,2.0,13.24,10.0,2023-05-18,Gift Card,,Male,,,Clothing,Active,1.0
TID020405,CUST9174,PROD602,STORE30,3.0,58.56,20.0,2023-11-04,Credit Card,,Male,New York,33101,Furniture,Active,4.0
TID020406,CUST6034,PROD930,STORE28,,248.84,5.0,2023-02-21,Debit Card,,,California,10001,Furniture,Expired,3.0
TID020407,CUST8870,PROD650,STORE62,3.0,375.34,15.0,2022-12-15,Credit Card,,Male,California,73301,Clothing,,3.0
TID020408,CUST7370,PROD317,STORE93,1.0,404.84,0.0,2022-06-26,Debit Card,,Female,,90210,Furniture,Active,
TID020409,CUST5973,PROD517,STORE65,2.0,403.81,15.0,2022-11-02,Cash,,,California,73301,Electronics,,
TID020410,CUST9866,PROD769,STORE35,3.0,429.61,,2023-11-19,Gift Card,,Female,,,,Expired,4.0
TID020411,CUST5727,PROD720,STORE21,4.0,72.0,15.0,2023-12-27,Cash,67.0,,Florida,,Furniture,Active,4.0
TID020412,CUST6335,PROD147,STORE57,,278.22,10.0,2022-01-11,Gift Card,38.0,,Florida,73301,Electronics,Active,3.0
TID020413,CUST7100,PROD814,STORE48,5.0,165.58,10.0,2022-08-25,Debit Card,19.0,Female,Texas,90210,Groceries,Inactive,
TID020414,CUST4650,PROD310,STORE37,2.0,347.96,5.0,2022-10-08,Gift Card,,Male,Florida,33101,,,
TID020415,CUST8161,PROD131,STORE12,3.0,102.36,,2023-11-28,Gift Card,53.0,,California,73301,Clothing,,3.0
TID020416,CUST6345,PROD307,STORE85,3.0,68.75,0.0,2023-05-12,Credit Card,24.0,Female,Florida,73301,Groceries,Expired,
TID020417,CUST3797,PROD375,STORE88,2.0,495.8,20.0,2022-08-11,Debit Card,,Female,New York,10001,Clothing,Active,1.0
TID020418,CUST2579,PROD174,STORE13,1.0,13.65,10.0,2023-05-03,Credit Card,50.0,Female,Florida,90210,Clothing,Expired,2.0
TID020419,CUST4797,PROD940,STORE36,1.0,492.73,10.0,2022-11-19,Gift Card,,Female,Florida,73301,Clothing,Active,1.0
TID020420,CUST9755,PROD351,STORE92,,369.67,10.0,2023-07-04,Credit Card,42.0,Male,Texas,,,Inactive,3.0
TID020421,CUST4690,PROD941,STORE93,2.0,420.75,10.0,2022-08-25,Cash,,Female,New York,,Electronics,Inactive,3.0
TID020422,CUST6120,PROD752,STORE49,,61.22,0.0,2023-02-13,Cash,,,New York,73301,Electronics,Expired,5.0
TID020423,CUST1100,PROD515,STORE98,,223.44,,2023-05-28,Credit Card,36.0,,Florida,,Groceries,Expired,1.0
TID020424,CUST9013,PROD446,STORE82,3.0,321.44,5.0,2022-08-30,Credit Card,,Female,Florida,90210,Furniture,Active,3.0
TID020425,CUST2340,PROD769,STORE25,4.0,278.14,15.0,2023-10-12,Cash,,Female,New York,73301,,Active,2.0
TID020426,CUST3247,PROD293,STORE41,5.0,143.61,0.0,2023-04-27,Gift Card,,Male,California,73301,Clothing,,4.0
TID020427,CUST5709,PROD228,STORE19,4.0,477.44,0.0,2022-06-08,Cash,54.0,,New York,,,Expired,5.0
TID020428,CUST6456,PROD702,STORE55,1.0,461.74,,2022-01-04,Debit Card,,Male,,10001,Furniture,,3.0
TID020429,CUST6696,PROD627,STORE58,3.0,99.05,5.0,2023-01-05,,,,,90210,Groceries,Expired,2.0
TID020430,CUST4574,PROD430,STORE91,3.0,405.18,15.0,2022-05-09,Debit Card,39.0,Male,New York,73301,Clothing,Expired,2.0
TID020431,CUST2665,PROD544,STORE53,3.0,402.57,20.0,2023-01-09,Credit Card,30.0,,California,33101,Furniture,Inactive,
TID020432,CUST3723,PROD849,STORE35,1.0,123.43,,2022-05-03,,,,California,10001,Groceries,Expired,3.0
TID020433,CUST1923,PROD648,STORE58,1.0,480.06,10.0,2022-03-09,,42.0,Female,Florida,,Groceries,,3.0
TID020434,CUST1054,PROD373,STORE65,3.0,281.59,,2023-05-30,Gift Card,,Female,Florida,33101,Groceries,Active,3.0
TID020435,CUST5081,PROD731,STORE73,4.0,304.83,15.0,2022-06-01,,21.0,Female,California,33101,Clothing,Expired,
TID020436,CUST7461,PROD795,STORE21,5.0,333.58,0.0,2023-06-26,Cash,,,Texas,,Groceries,Inactive,2.0
TID020437,CUST3092,PROD716,STORE36,5.0,91.85,,2023-12-01,Debit Card,45.0,Female,New York,,Clothing,,
TID020438,CUST4028,PROD979,STORE61,4.0,363.09,5.0,2023-12-18,,,Female,,33101,Groceries,Inactive,2.0
TID020439,CUST2497,PROD554,STORE49,5.0,244.71,20.0,2022-02-06,Debit Card,,,New York,,Clothing,Inactive,4.0
TID020440,CUST2113,PROD986,STORE63,5.0,290.89,5.0,2023-10-06,Debit Card,63.0,,Florida,90210,Furniture,Inactive,5.0
TID020441,CUST8738,PROD837,STORE35,3.0,109.97,0.0,2023-08-04,Debit Card,,Female,,33101,Clothing,Active,5.0
TID020442,CUST4880,PROD921,STORE52,2.0,181.4,15.0,2022-03-26,Credit Card,64.0,Female,New York,,,,4.0
TID020443,CUST3345,PROD551,STORE20,1.0,29.76,5.0,2022-01-12,Credit Card,,,,,Electronics,Expired,3.0
TID020444,CUST8590,PROD935,STORE48,3.0,144.78,10.0,2022-11-24,Debit Card,62.0,Female,California,90210,Clothing,Inactive,5.0
TID020445,CUST9104,PROD128,STORE51,2.0,281.88,5.0,2023-04-14,Cash,54.0,Female,Florida,33101,Furniture,Expired,5.0
TID020446,CUST3573,PROD854,STORE31,2.0,76.2,10.0,2022-06-08,,,Male,Florida,90210,Groceries,,2.0
TID020447,CUST7973,PROD610,STORE33,4.0,42.79,,2023-10-24,Gift Card,68.0,,New York,,Electronics,Active,5.0
TID020448,CUST5435,PROD920,STORE75,,241.57,10.0,2022-11-02,Cash,39.0,,,90210,Furniture,Expired,2.0
TID020449,CUST9782,PROD144,STORE91,5.0,136.18,20.0,2022-03-17,Cash,,,Texas,73301,,Active,1.0
TID020450,CUST9938,PROD536,STORE27,1.0,207.38,0.0,2023-07-02,,,,Florida,73301,Electronics,Active,1.0
TID020451,CUST5036,PROD145,STORE37,1.0,431.66,0.0,2023-03-31,Debit Card,,Female,,33101,Groceries,Active,2.0
TID020452,CUST6677,PROD125,STORE27,1.0,377.64,15.0,2023-04-25,Gift Card,64.0,Male,California,10001,Clothing,Expired,1.0
TID020453,CUST6259,PROD610,STORE51,,312.05,15.0,2023-11-25,Credit Card,46.0,,,73301,Clothing,Active,
TID020454,CUST6263,PROD378,STORE97,4.0,156.29,10.0,2023-09-19,Debit Card,,,Florida,10001,Furniture,,2.0
TID020455,CUST6320,PROD486,STORE37,3.0,476.17,15.0,2022-11-12,Credit Card,,,California,90210,Furniture,Active,
TID020456,CUST3801,PROD201,STORE49,4.0,277.09,20.0,2023-03-03,Gift Card,21.0,Female,Florida,90210,Clothing,Active,4.0
TID020457,CUST3964,PROD951,STORE75,3.0,223.63,5.0,2022-09-19,Gift Card,18.0,Male,,73301,,Active,1.0
TID020458,CUST6001,PROD384,STORE94,3.0,235.12,15.0,2023-12-20,Debit Card,34.0,Female,Florida,33101,,Active,5.0
TID020459,CUST3790,PROD906,STORE51,1.0,351.47,0.0,2022-04-22,Gift Card,,,,,Furniture,Active,3.0
TID020460,CUST6673,PROD345,STORE33,4.0,359.95,20.0,2022-04-27,Credit Card,39.0,Male,Texas,90210,Furniture,Active,3.0
TID020461,CUST3292,PROD353,STORE86,3.0,372.74,0.0,2023-09-12,,,,New York,73301,Groceries,Active,2.0
TID020462,CUST6122,PROD992,STORE67,2.0,126.38,0.0,2023-05-06,Cash,,Female,,90210,Furniture,Inactive,3.0
TID020463,CUST2661,PROD555,STORE88,1.0,22.28,15.0,2023-05-25,Cash,,,Texas,90210,Clothing,Inactive,2.0
TID020464,CUST7653,PROD132,STORE82,2.0,473.89,10.0,2022-04-01,Debit Card,69.0,Male,California,10001,Furniture,Expired,
TID020465,CUST2894,PROD152,STORE37,,76.19,5.0,2022-08-24,Debit Card,36.0,Female,Florida,10001,Furniture,Inactive,3.0
TID020466,CUST9230,PROD902,STORE42,1.0,346.03,20.0,2022-11-04,Credit Card,31.0,Male,New York,90210,Electronics,Inactive,4.0
TID020467,CUST6368,PROD384,STORE86,1.0,460.96,10.0,2022-11-03,Credit Card,,Male,Texas,,Clothing,,
TID020468,CUST9015,PROD850,STORE62,4.0,307.04,20.0,2023-07-22,Debit Card,42.0,Male,California,10001,Electronics,Inactive,1.0
TID020469,CUST7033,PROD705,STORE55,5.0,400.59,10.0,2022-08-05,Debit Card,29.0,Male,Florida,,Furniture,Expired,4.0
TID020470,CUST2376,PROD181,STORE66,,426.18,0.0,2022-12-31,Gift Card,56.0,,New York,,Furniture,Active,5.0
TID020471,CUST8350,PROD847,STORE68,4.0,236.73,5.0,2022-04-24,Gift Card,,Female,Texas,33101,,Expired,5.0
TID020472,CUST2090,PROD988,STORE50,3.0,370.88,,2023-07-13,,,,Florida,10001,Furniture,Active,5.0
TID020473,CUST1896,PROD776,STORE80,,154.34,5.0,2022-08-22,Credit Card,41.0,Male,New York,33101,Electronics,Expired,2.0
TID020474,CUST6504,PROD599,STORE40,2.0,214.19,15.0,2022-10-12,,47.0,Female,Florida,10001,Clothing,Inactive,4.0
TID020475,CUST1855,PROD416,STORE92,2.0,262.54,15.0,2023-05-08,Debit Card,45.0,,California,33101,,Inactive,4.0
TID020476,CUST9668,PROD390,STORE38,2.0,94.5,,2022-05-09,Gift Card,58.0,Male,New York,73301,Clothing,,
TID020477,CUST1772,PROD301,STORE54,1.0,234.08,5.0,2022-01-29,Credit Card,,,Florida,73301,Clothing,Expired,5.0
TID020478,CUST6951,PROD496,STORE32,3.0,342.03,5.0,2023-10-02,Cash,60.0,,Florida,,Groceries,,4.0
TID020479,CUST6054,PROD673,STORE25,2.0,183.06,15.0,2022-01-02,,53.0,Female,California,10001,Electronics,,4.0
TID020480,CUST2519,PROD548,STORE95,1.0,377.24,10.0,2022-02-09,Credit Card,45.0,Female,Florida,33101,Groceries,,2.0
TID020481,CUST5232,PROD184,STORE87,,250.12,0.0,2023-11-27,,,,California,33101,Clothing,Expired,1.0
TID020482,CUST8343,PROD776,STORE73,3.0,156.98,10.0,2022-06-11,Cash,51.0,Male,,73301,,Expired,4.0
TID020483,CUST8440,PROD845,STORE10,2.0,182.34,0.0,2023-07-20,Credit Card,,Female,Texas,,Groceries,Expired,3.0
TID020484,CUST6034,PROD752,STORE97,2.0,171.89,,2022-07-08,Cash,,Male,California,10001,Electronics,Active,4.0
TID020485,CUST5411,PROD945,STORE59,3.0,123.45,15.0,2022-06-11,Gift Card,,Female,,,,Active,5.0
TID020486,CUST8726,PROD967,STORE47,4.0,488.62,20.0,2022-10-27,Debit Card,22.0,Female,California,33101,Groceries,Inactive,2.0
TID020487,CUST4773,PROD490,STORE10,1.0,332.96,,2022-01-24,Credit Card,68.0,,New York,33101,Clothing,Expired,5.0
TID020488,CUST6998,PROD344,STORE65,3.0,59.27,10.0,2023-01-07,,47.0,Female,California,73301,Groceries,,4.0
TID020489,CUST4519,PROD615,STORE46,2.0,289.6,10.0,2022-04-10,,,,California,33101,Electronics,Active,4.0
TID020490,CUST6842,PROD819,STORE21,5.0,280.95,15.0,2023-03-08,Debit Card,24.0,Female,Florida,10001,Groceries,Inactive,1.0
TID020491,CUST3312,PROD569,STORE28,3.0,200.11,10.0,2022-10-01,Gift Card,,Male,,10001,,Inactive,2.0
TID020492,CUST5875,PROD547,STORE35,5.0,210.74,,2023-08-27,Credit Card,,Female,,73301,Groceries,,2.0
TID020493,CUST8182,PROD290,STORE98,3.0,361.31,15.0,2023-04-12,Debit Card,56.0,Female,California,90210,Furniture,Inactive,
TID020494,CUST9665,PROD995,STORE92,1.0,469.73,0.0,2023-11-21,Debit Card,,Male,,,Groceries,Inactive,1.0
TID020495,CUST5846,PROD181,STORE19,1.0,224.62,10.0,2023-01-21,Gift Card,,Male,Texas,33101,Furniture,,4.0
TID020496,CUST2837,PROD466,STORE51,2.0,305.54,,2022-10-18,Debit Card,22.0,Female,,33101,Furniture,,5.0
TID020497,CUST8557,PROD589,STORE45,4.0,337.06,20.0,2022-06-27,Cash,30.0,Female,,33101,,Inactive,2.0
TID020498,CUST2951,PROD824,STORE15,4.0,11.19,,2023-12-03,,,Male,Florida,,Furniture,Active,2.0
TID020499,CUST6839,PROD601,STORE29,2.0,410.38,15.0,2022-02-25,Gift Card,,Female,Florida,73301,Clothing,Active,5.0
TID020500,CUST5919,PROD919,STORE49,3.0,357.11,15.0,2022-09-08,Cash,28.0,Male,New York,33101,Electronics,,1.0
TID020501,CUST8527,PROD408,STORE43,3.0,237.32,0.0,2023-04-26,Cash,33.0,Female,California,33101,Furniture,,3.0
TID020502,CUST4267,PROD952,STORE68,1.0,348.7,,2022-06-14,Debit Card,,Male,New York,10001,Clothing,,3.0
TID020503,CUST5259,PROD106,STORE74,5.0,224.56,,2022-06-24,Cash,,,Texas,33101,Furniture,Inactive,5.0
TID020504,CUST5741,PROD856,STORE36,5.0,343.73,0.0,2022-12-31,,56.0,Female,Florida,73301,Furniture,,2.0
TID020505,CUST4328,PROD432,STORE11,2.0,414.55,15.0,2022-11-07,Cash,,Male,Texas,10001,,Active,5.0
TID020506,CUST1600,PROD361,STORE67,2.0,140.26,20.0,2022-01-14,,28.0,Male,New York,73301,Furniture,,3.0
TID020507,CUST6461,PROD483,STORE52,,224.24,5.0,2023-05-20,Credit Card,49.0,,Texas,73301,Furniture,Inactive,4.0
TID020508,CUST4790,PROD953,STORE11,1.0,345.06,10.0,2023-08-05,Debit Card,,Male,,10001,,,5.0
TID020509,CUST9000,PROD613,STORE23,1.0,24.54,0.0,2022-12-02,Gift Card,,,California,90210,,Expired,1.0
TID020510,CUST9364,PROD547,STORE61,5.0,376.03,15.0,2022-11-19,Gift Card,56.0,,New York,10001,Electronics,Active,3.0
TID020511,CUST9754,PROD539,STORE35,3.0,439.46,10.0,2023-10-12,,,,New York,73301,Electronics,Expired,
TID020512,CUST1496,PROD224,STORE28,,450.56,,2023-05-24,Cash,43.0,Female,California,10001,,Inactive,1.0
TID020513,CUST4641,PROD636,STORE73,,30.73,0.0,2022-04-26,Debit Card,,Female,Texas,10001,,Active,3.0
TID020514,CUST4198,PROD252,STORE91,5.0,434.87,5.0,2023-03-29,Credit Card,,Male,Texas,,,Expired,2.0
TID020515,CUST3044,PROD397,STORE12,,208.81,15.0,2023-01-03,,,Female,California,33101,,,3.0
TID020516,CUST9681,PROD878,STORE34,4.0,448.69,20.0,2023-02-22,Credit Card,,Female,New York,90210,Electronics,Active,5.0
TID020517,CUST4567,PROD652,STORE93,3.0,286.4,5.0,2023-07-01,Credit Card,29.0,,Florida,90210,Furniture,Expired,4.0
TID020518,CUST7902,PROD841,STORE44,2.0,146.68,0.0,2023-04-04,Cash,,,Florida,10001,Groceries,Expired,4.0
TID020519,CUST2362,PROD611,STORE83,1.0,362.37,20.0,2023-06-19,Gift Card,,,New York,90210,Groceries,Inactive,1.0
TID020520,CUST2124,PROD414,STORE24,5.0,342.7,,2023-10-17,Gift Card,32.0,,Texas,10001,Groceries,Inactive,3.0
TID020521,CUST4293,PROD168,STORE42,2.0,414.45,5.0,2023-04-04,,,,New York,,Clothing,Inactive,
TID020522,CUST4926,PROD380,STORE23,2.0,258.8,5.0,2023-05-17,Debit Card,,Male,California,33101,Groceries,Active,4.0
TID020523,CUST9538,PROD274,STORE12,4.0,46.13,5.0,2023-08-11,Gift Card,,,,90210,Furniture,Expired,1.0
TID020524,CUST3985,PROD600,STORE96,5.0,397.44,,2023-09-14,Debit Card,,Male,California,90210,Clothing,Active,3.0
TID020525,CUST7997,PROD618,STORE54,3.0,102.54,20.0,2022-03-13,Credit Card,,Female,California,90210,,Inactive,3.0
TID020526,CUST1613,PROD470,STORE26,3.0,248.5,20.0,2022-08-19,Credit Card,24.0,Male,Texas,,Groceries,Active,5.0
TID020527,CUST9404,PROD339,STORE58,,81.94,10.0,2023-09-18,Debit Card,,Female,New York,10001,Electronics,,3.0
TID020528,CUST8773,PROD742,STORE87,4.0,263.91,0.0,2022-10-15,Credit Card,,Female,,10001,,Expired,5.0
TID020529,CUST9290,PROD165,STORE90,3.0,234.11,5.0,2022-04-10,Credit Card,35.0,,Florida,10001,,Inactive,2.0
TID020530,CUST9764,PROD356,STORE60,2.0,311.68,,2022-05-01,Cash,25.0,,New York,73301,,Expired,1.0
TID020531,CUST3868,PROD211,STORE35,1.0,325.69,20.0,2022-11-30,Credit Card,,Female,New York,33101,Furniture,Inactive,1.0
TID020532,CUST2119,PROD843,STORE62,1.0,255.96,,2023-07-14,Cash,51.0,,Florida,,Electronics,Expired,
TID020533,CUST6777,PROD851,STORE48,2.0,125.16,5.0,2023-11-01,Debit Card,,Female,Florida,33101,Clothing,Active,4.0
TID020534,CUST3852,PROD718,STORE31,5.0,44.59,10.0,2022-05-23,,70.0,,Florida,90210,,Active,
TID020535,CUST8862,PROD615,STORE69,1.0,155.03,5.0,2022-10-30,Gift Card,41.0,Male,Florida,90210,Electronics,Active,
TID020536,CUST9901,PROD612,STORE29,,337.04,0.0,2022-05-20,Gift Card,,Female,New York,90210,Furniture,Expired,1.0
TID020537,CUST8785,PROD581,STORE19,2.0,301.32,20.0,2023-12-24,Cash,63.0,Male,Texas,10001,Groceries,Expired,4.0
TID020538,CUST4216,PROD277,STORE33,1.0,116.18,10.0,2022-04-18,Gift Card,35.0,Male,,33101,Clothing,Inactive,2.0
TID020539,CUST1157,PROD528,STORE61,5.0,304.71,10.0,2022-06-11,Credit Card,36.0,Male,New York,73301,Groceries,Expired,5.0
TID020540,CUST5673,PROD312,STORE43,4.0,398.82,15.0,2022-06-08,Credit Card,,,Texas,,Electronics,Inactive,
TID020541,CUST8123,PROD825,STORE97,4.0,70.38,15.0,2023-09-19,Credit Card,,,,,Groceries,Expired,
TID020542,CUST4013,PROD364,STORE50,,200.48,10.0,2023-04-30,,,Male,New York,10001,Groceries,,4.0
TID020543,CUST6176,PROD802,STORE46,3.0,65.46,0.0,2022-11-26,,,,Florida,90210,Furniture,Expired,
TID020544,CUST2025,PROD685,STORE35,5.0,435.25,,2022-01-31,Credit Card,,,Texas,33101,Electronics,Inactive,2.0
TID020545,CUST6135,PROD276,STORE59,2.0,459.61,10.0,2022-12-08,Credit Card,57.0,,,33101,Groceries,,1.0
TID020546,CUST3974,PROD184,STORE72,,301.21,10.0,2023-09-15,Gift Card,,Male,Florida,33101,,Active,5.0
TID020547,CUST3002,PROD748,STORE63,3.0,173.04,15.0,2023-08-30,Cash,27.0,,Florida,33101,Furniture,Active,5.0
TID020548,CUST8293,PROD264,STORE75,4.0,358.5,5.0,2022-05-06,Credit Card,,,Texas,90210,Groceries,,3.0
TID020549,CUST6009,PROD239,STORE92,1.0,381.58,20.0,2022-08-03,Gift Card,,Female,California,73301,Furniture,Inactive,
TID020550,CUST7694,PROD309,STORE71,,499.24,,2022-03-11,Cash,,,Florida,90210,Clothing,Active,4.0
TID020551,CUST6352,PROD830,STORE88,,142.13,,2023-01-08,Gift Card,,Female,New York,10001,Furniture,Active,5.0
TID020552,CUST4484,PROD324,STORE65,4.0,349.94,5.0,2022-08-18,,41.0,Female,California,,Furniture,Expired,3.0
TID020553,CUST6364,PROD690,STORE71,5.0,223.13,10.0,2023-09-14,Credit Card,,,Florida,73301,Clothing,Expired,4.0
TID020554,CUST4709,PROD990,STORE94,4.0,399.69,20.0,2023-03-26,Gift Card,31.0,Female,California,,Groceries,Inactive,5.0
TID020555,CUST8907,PROD699,STORE49,2.0,395.44,10.0,2023-09-21,Cash,42.0,,New York,90210,Groceries,Active,
TID020556,CUST9386,PROD954,STORE59,1.0,371.12,5.0,2023-12-03,,35.0,Male,Texas,90210,Furniture,Inactive,2.0
TID020557,CUST1819,PROD920,STORE71,5.0,423.23,10.0,2022-06-22,,,,New York,90210,Groceries,,
TID020558,CUST2663,PROD636,STORE90,,374.57,20.0,2023-09-06,Debit Card,27.0,,New York,90210,Groceries,,4.0
TID020559,CUST9386,PROD960,STORE33,5.0,270.67,,2023-12-30,,,,Texas,90210,,Inactive,1.0
TID020560,CUST2759,PROD936,STORE59,2.0,32.3,0.0,2022-11-16,Gift Card,,Female,,33101,Furniture,,5.0
TID020561,CUST6836,PROD263,STORE86,4.0,377.66,15.0,2022-10-30,Gift Card,28.0,,New York,10001,,,
TID020562,CUST7960,PROD225,STORE75,5.0,241.73,5.0,2023-06-19,,,Female,Florida,90210,Groceries,Inactive,3.0
TID020563,CUST8837,PROD421,STORE62,5.0,182.89,5.0,2022-07-22,Debit Card,26.0,,California,73301,Furniture,Active,4.0
TID020564,CUST4080,PROD676,STORE34,4.0,475.55,0.0,2022-07-28,Credit Card,46.0,Female,New York,73301,Electronics,Expired,5.0
TID020565,CUST5792,PROD904,STORE10,5.0,244.26,,2022-08-26,Credit Card,,Male,California,73301,,Inactive,1.0
TID020566,CUST5574,PROD124,STORE21,2.0,48.35,15.0,2023-03-31,,62.0,Female,,,Electronics,Inactive,5.0
TID020567,CUST7250,PROD114,STORE98,3.0,462.49,10.0,2023-10-28,,58.0,,,33101,Groceries,Active,2.0
TID020568,CUST9135,PROD572,STORE39,5.0,145.47,0.0,2023-04-25,Debit Card,45.0,,California,73301,Clothing,Active,3.0
TID020569,CUST2435,PROD815,STORE36,2.0,85.65,10.0,2022-09-24,,60.0,Female,,73301,Electronics,Active,
TID020570,CUST8851,PROD941,STORE38,2.0,203.38,0.0,2023-05-16,Debit Card,47.0,Male,New York,10001,Electronics,Active,1.0
TID020571,CUST8253,PROD225,STORE26,5.0,416.84,,2022-06-02,Cash,19.0,Female,California,90210,Groceries,Expired,
TID020572,CUST7207,PROD316,STORE72,3.0,366.76,0.0,2023-11-14,Gift Card,23.0,Female,Florida,10001,Furniture,,
TID020573,CUST3663,PROD981,STORE88,5.0,221.27,,2023-01-05,Gift Card,,,Florida,73301,Groceries,Inactive,5.0
TID020574,CUST7512,PROD241,STORE81,1.0,198.58,,2023-02-27,Gift Card,27.0,Male,New York,10001,Clothing,Active,3.0
TID020575,CUST2069,PROD777,STORE80,4.0,404.49,5.0,2022-05-01,,,Female,New York,,Electronics,Active,5.0
TID020576,CUST6085,PROD812,STORE27,3.0,140.76,20.0,2022-09-25,Cash,18.0,Male,Florida,,Clothing,Inactive,
TID020577,CUST4677,PROD106,STORE22,2.0,118.65,0.0,2023-06-30,,,Female,California,10001,Groceries,Expired,3.0
TID020578,CUST4439,PROD396,STORE67,4.0,454.51,20.0,2022-03-18,,,,California,10001,Electronics,Inactive,
TID020579,CUST7488,PROD835,STORE10,5.0,495.31,10.0,2023-01-28,Credit Card,,,Texas,10001,Furniture,,5.0
TID020580,CUST3237,PROD379,STORE31,5.0,230.59,15.0,2022-08-17,Cash,,,California,33101,Furniture,Expired,2.0
TID020581,CUST5209,PROD623,STORE92,1.0,397.15,20.0,2023-05-17,,54.0,Male,,73301,Electronics,Expired,
TID020582,CUST7161,PROD364,STORE63,1.0,263.33,5.0,2022-04-25,Cash,,Female,Texas,73301,Groceries,,3.0
TID020583,CUST8045,PROD899,STORE95,4.0,181.75,,2022-04-21,Cash,63.0,,,33101,Electronics,,1.0
TID020584,CUST5292,PROD459,STORE71,3.0,131.34,,2022-07-21,Gift Card,39.0,Female,,33101,Clothing,Inactive,5.0
TID020585,CUST6594,PROD529,STORE25,1.0,381.34,10.0,2022-10-04,Cash,,,Florida,10001,Groceries,Expired,4.0
TID020586,CUST1862,PROD564,STORE87,1.0,68.72,5.0,2022-12-23,Gift Card,,Female,,33101,,Active,
TID020587,CUST1475,PROD914,STORE82,4.0,193.85,0.0,2022-09-21,Cash,,,Texas,90210,,Inactive,4.0
TID020588,CUST1605,PROD594,STORE59,4.0,388.47,10.0,2022-10-05,,,,California,33101,Clothing,Expired,4.0
TID020589,CUST2837,PROD172,STORE19,3.0,245.37,0.0,2023-06-25,Debit Card,,Male,Florida,10001,Clothing,,5.0
TID020590,CUST1790,PROD472,STORE47,3.0,231.74,,2022-02-01,,,Male,Texas,90210,Groceries,Inactive,5.0
TID020591,CUST9720,PROD949,STORE87,4.0,226.75,15.0,2023-05-24,Credit Card,,Female,Florida,33101,Furniture,Active,
TID020592,CUST6575,PROD947,STORE46,3.0,13.86,15.0,2022-07-19,,,,New York,90210,,Expired,1.0
TID020593,CUST8859,PROD782,STORE89,1.0,71.37,20.0,2022-02-05,Cash,,Male,Texas,10001,,Expired,5.0
TID020594,CUST4733,PROD372,STORE22,2.0,460.47,10.0,2022-04-15,Gift Card,44.0,,New York,33101,,,5.0
TID020595,CUST1277,PROD213,STORE79,,27.3,5.0,2022-02-04,Cash,,Male,Florida,90210,,,3.0
TID020596,CUST9704,PROD851,STORE55,1.0,55.81,15.0,2022-10-21,Debit Card,,Male,Texas,90210,Clothing,Inactive,5.0
